ensembl_gene_id	external_gene_name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000041417.15	Pik3r1	-1.05617366056482	7.25106524230492	-41.3722806998798	1.57053238556754e-10	5.25676415792268e-09	14.8875096788349
ENSMUSG00000041954.18	Tnfrsf18	-0.563225920196786	10.0162852864988	-41.3631170469279	1.57327531967035e-10	5.25676415792268e-09	14.5809140477499
ENSMUSG00000039671.18	Zmynd8	0.869608192107465	7.51117321922756	41.3206953762237	1.58604377711871e-10	5.26936216650094e-09	14.8780114451717
ENSMUSG00000005696.11	Sh2d1a	-1.19479550425699	5.97233109788368	-41.3116650352702	1.5887768475866e-10	5.26936216650094e-09	15.0313518865811
ENSMUSG00000042506.15	Usp22	-1.09642864008597	6.56544477508786	-41.3053867008387	1.59068013660149e-10	5.26936216650094e-09	15.0343992207245
ENSMUSG00000033161.10	Atp1a1	0.507566785427084	9.52330274051868	41.2945947320805	1.59395774433993e-10	5.26936216650094e-09	14.4720587733655
ENSMUSG00000038482.11	Tfdp1	0.666208631488875	8.48857802189189	41.2713181858466	1.60105293742184e-10	5.27343109143399e-09	14.635821349902
ENSMUSG00000032238.17	Rora	-1.14941153260029	8.3755713845885	-41.2497135247792	1.60767033698272e-10	5.27343109143399e-09	15.0127002267288
ENSMUSG00000021733.9	Slc4a7	0.750265987063599	7.25565914002482	41.2343747914545	1.61238720711748e-10	5.27343109143399e-09	14.7841297585746
ENSMUSG00000029994.17	Anxa4	-2.15253289105586	4.69471063645002	-41.2326775401111	1.61291009185558e-10	5.27343109143399e-09	15.0101048153145
ENSMUSG00000036707.16	Cab39	0.583145716534714	8.31178163367789	41.2145768029367	1.61849841049686e-10	5.27343109143399e-09	14.5917271790863
ENSMUSG00000029594.12	Rbm19	1.4853359733795	5.52253212723201	41.2078647422104	1.62057619194353e-10	5.27343109143399e-09	15.0944466187457
ENSMUSG00000039521.12	Foxp3	-5.7037286621703	4.1191414887729	-41.1867825646209	1.62712193408602e-10	5.28094288138386e-09	13.0325175478333
ENSMUSG00000028995.14	Fam126a	-1.06005720207466	6.73924674906296	-41.1647279693317	1.6340014768471e-10	5.28949620933649e-09	14.936689290765
ENSMUSG00000041168.9	Lonp1	-0.859262359567602	8.40446945768515	-41.1222907167543	1.64733136404607e-10	5.31883181090834e-09	14.6967158267123
ENSMUSG00000024646.13	Cyb5a	-1.16506868216622	6.26845401221781	-41.1042892261699	1.65302272713716e-10	5.3234166016306e-09	15.0064539890565
ENSMUSG00000028234.6	Rps20	-0.456608750128929	10.5077886780995	-41.0544135467495	1.66890744207873e-10	5.36071996150186e-09	14.2977683482578
ENSMUSG00000030096.8	Slc6a6	0.735540442256692	8.42805194872645	41.008801783447	1.68358473859361e-10	5.37900895268027e-09	14.593924028986
ENSMUSG00000020547.5	Bzw2	0.752775644536655	7.86179450487406	40.9936343996028	1.68849756900366e-10	5.37900895268027e-09	14.6492718087756
ENSMUSG00000019823.17	Mical1	-1.04080580037996	6.85057750697345	-40.9826870143874	1.69205353945517e-10	5.37900895268027e-09	14.9476979113248
ENSMUSG00000026638.15	Irf6	-1.83369202181863	5.15513870886236	-40.9772911757277	1.69380933741412e-10	5.37900895268027e-09	15.0161024338131
ENSMUSG00000063229.15	Ldha	-0.55151091002587	11.9758218628629	-40.9700123397801	1.69618111081068e-10	5.37900895268027e-09	13.8832608905815
ENSMUSG00000063659.11	Zbtb18	-1.78315660327455	5.41428509366336	-40.9530681312538	1.70171679624528e-10	5.38286711462055e-09	15.0299570745563
ENSMUSG00000035443.10	Thyn1	1.1205693869293	6.60063674388467	40.9306493175559	1.70907232613316e-10	5.39244769635382e-09	14.9756325958225
ENSMUSG00000028896.13	Rcc1	0.960028050602144	7.0998531468057	40.9156731879583	1.71400588085718e-10	5.39435739725329e-09	14.8718941103531
ENSMUSG00000066278.6	Vps37b	-1.44122474282547	6.17059009587571	-40.8735850562756	1.72795695535348e-10	5.42456612961473e-09	15.0021009745374
ENSMUSG00000024038.16	Ndufv3	-1.35321254413277	6.32376157551882	-40.857818601481	1.73321598846056e-10	5.42740473974471e-09	14.9937106168364
ENSMUSG00000033386.10	Frrs1	1.78095939478732	4.94041250924113	40.6837158777218	1.79250352599475e-10	5.59899033696055e-09	14.988019305913
ENSMUSG00000000290.13	Itgb2	-0.731441090503058	8.17615672643876	-40.6607766693556	1.80048394264571e-10	5.60985784429837e-09	14.583146416304
ENSMUSG00000004317.14	Clcn5	-1.48945685546736	5.83496542057277	-40.5314848939827	1.84621882188357e-10	5.73801126611843e-09	14.9597932097893
ENSMUSG00000029475.17	Kdm2b	0.70879302856706	8.63244395160217	40.4737997613476	1.8670448550125e-10	5.78830348955741e-09	14.4821968193458
ENSMUSG00000032114.9	Slc37a4	-1.64232158262047	6.09307380020236	-40.4155726504183	1.88833518646875e-10	5.83978199229777e-09	14.9420375707501
ENSMUSG00000031304.18	Il2rg	0.598807181876234	9.8752713701243	40.3853312841218	1.89950048391443e-10	5.85394962999267e-09	14.3570377008182
ENSMUSG00000002365.9	Snx9	1.79703112179791	5.45096043934348	40.361200249616	1.90846314029726e-10	5.85394962999267e-09	14.9329453657354
ENSMUSG00000026019.15	Wdr12	1.18753842897771	6.14382704742634	40.355422725499	1.91061606423469e-10	5.85394962999267e-09	14.8292207211031
ENSMUSG00000027185.14	Nat10	1.18702670208341	6.33387700067066	40.3525042303876	1.91170464527563e-10	5.85394962999267e-09	14.8346861315047
ENSMUSG00000020919.11	Stat5b	-0.702881599113012	8.07186155142399	-40.3179636789691	1.92464123932651e-10	5.86613283313182e-09	14.5001611030356
ENSMUSG00000037161.14	Mgarp	-4.60224913484267	3.70205549655734	-40.3135439704228	1.92630366955813e-10	5.86613283313182e-09	13.124923137254
ENSMUSG00000022074.5	Tnfrsf10b	1.48725748994929	6.46391070560182	40.3042526366988	1.92980378848114e-10	5.86613283313182e-09	14.8646292623001
ENSMUSG00000067586.4	S1pr3	-3.89505653870649	4.25754934215227	-40.2860853694483	1.93666824910801e-10	5.87267552034869e-09	13.836855802778
ENSMUSG00000063065.13	Mapk3	-1.40762204109496	6.26010409647172	-40.2315507825758	1.95743970276879e-10	5.91092393481035e-09	14.8942425808273
ENSMUSG00000071708.11	Sms	0.78274465550939	7.5426890030698	40.2280876182543	1.95876721902967e-10	5.91092393481035e-09	14.5345454891019
ENSMUSG00000028270.12	Gbp2	1.79313044715785	5.61949840400985	40.140220991826	1.99279015190599e-10	5.99906851768221e-09	14.8853597184759
ENSMUSG00000038894.7	Irs2	-1.69230445798155	6.10865927627518	-40.0714853311644	2.01986946521095e-10	6.05192355294461e-09	14.8552777343294
ENSMUSG00000078920.3	Ifi47	-1.14909390892978	6.74707122922036	-40.0710065498112	2.02005953464251e-10	6.05192355294461e-09	14.7230731238972
ENSMUSG00000035637.14	Grhpr	-1.69414954689353	5.61086189581046	-40.0153221543702	2.04230344057769e-10	6.10312332725025e-09	14.8604885165475
ENSMUSG00000070691.10	Runx3	-1.0513717186706	7.18942638001269	-40.0037927762455	2.04694339307599e-10	6.10312332725025e-09	14.6164046116752
ENSMUSG00000068523.12	Gng5	-0.997339350784417	7.03900651758454	-39.9900793033886	2.05247778682204e-10	6.10501924991959e-09	14.7138003928131
ENSMUSG00000006418.17	Rnf114	-0.8440252997539	7.31707876514103	-39.8644066588978	2.10398808942423e-10	6.24333418059384e-09	14.6052412836468
ENSMUSG00000020706.13	Ftsj3	1.07213901037858	8.02226363117672	39.8430385327561	2.11289036863761e-10	6.25485811504288e-09	14.5208800547064
ENSMUSG00000073008.11	Gpr174	1.10154151695011	6.17944200306735	39.8070511327178	2.1279792744811e-10	6.27869049948574e-09	14.6515152304689
ENSMUSG00000037999.13	Arap2	0.993673554466127	7.08019771185056	39.7840003383331	2.13770780978289e-10	6.27869049948574e-09	14.5881431978599
ENSMUSG00000026034.17	Clk1	0.851476967613461	7.51710219806431	39.7750484393452	2.14149942964346e-10	6.27869049948574e-09	14.5095385320604
ENSMUSG00000038371.15	Sbf2	-1.29019623497176	6.50085528606092	-39.7443194657858	2.15457255475182e-10	6.27869049948574e-09	14.782614399758
ENSMUSG00000024725.12	Ostf1	-0.705958100973175	7.72782514427733	-39.7398678422983	2.15647386369124e-10	6.27869049948574e-09	14.4250801565879
ENSMUSG00000041438.8	Utp4	0.838461280254124	7.17909997635241	39.7375062617333	2.15748327245806e-10	6.27869049948574e-09	14.5705058639425
ENSMUSG00000072620.3	Slfn2	0.853816774436257	8.76275812240868	39.733788561843	2.15907340442504e-10	6.27869049948574e-09	14.369111289595
ENSMUSG00000025283.15	Sat1	0.653082941190682	9.01149972152192	39.7231662783319	2.16362403573889e-10	6.27869049948574e-09	14.3666355923414
ENSMUSG00000015396.4	Cd83	-0.909508132562753	8.42268944344887	-39.7071589518292	2.17050205421931e-10	6.27869049948574e-09	14.3575265371359
ENSMUSG00000031608.13	Galnt7	1.03725734110765	6.73277919504793	39.7052600849576	2.1713195902097e-10	6.27869049948574e-09	14.6663207005693
ENSMUSG00000070327.14	Rnf213	-1.18460665722346	7.00517757551183	-39.64226099269	2.19864070877316e-10	6.34297665588888e-09	14.6055501762835
ENSMUSG00000030189.15	Ybx3	0.645502478918827	8.46706747123629	39.5959809033064	2.21895786083363e-10	6.38680642484285e-09	14.2966283453079
ENSMUSG00000022885.15	St6gal1	-0.785155614922136	7.78315741636342	-39.5178482729012	2.25373990108244e-10	6.45757278681864e-09	14.4543540259534
ENSMUSG00000027199.14	Gatm	-3.11070004758099	4.05509683036926	-39.5174764297287	2.25390689421978e-10	6.45757278681864e-09	14.1995126580325
ENSMUSG00000030107.10	Usp18	-3.41900740933621	3.95353519471974	-39.5012184697965	2.26122191078646e-10	6.46367171425039e-09	13.956076401389
ENSMUSG00000030102.11	Itpr1	0.835458659117075	8.64126498982885	39.362079567429	2.32493023517483e-10	6.63057334576291e-09	14.4018331400207
ENSMUSG00000041324.14	Inhba	2.03208595494299	5.01762725413654	39.2887570321849	2.35931427500392e-10	6.71327255921777e-09	14.6865716373624
ENSMUSG00000037759.5	Ptger2	1.86246517442897	5.0900544183776	39.1583469824695	2.42189316942857e-10	6.87563885434812e-09	14.6718284421229
ENSMUSG00000020077.14	Srgn	0.803427889795309	7.9443737412494	39.0758669218768	2.46243627982136e-10	6.97485076259401e-09	14.2590599352904
ENSMUSG00000032883.15	Acsl3	-1.25921398869631	5.48610281087368	-39.0225924608409	2.48902937929364e-10	7.0341889238405e-09	14.6406968276065
ENSMUSG00000028430.14	Nol6	1.23184183249571	6.71602380761107	39.0009535472277	2.49992312636631e-10	7.04899138549849e-09	14.5620522928785
ENSMUSG00000038412.8	Higd1a	-1.64513039100484	7.15990274106296	-38.9857824525967	2.50759276846949e-10	7.05465658542557e-09	14.477944529987
ENSMUSG00000039395.8	Mreg	-3.12786495194397	3.99411224318025	-38.938348177593	2.53174426850884e-10	7.09822538661938e-09	14.1178003842435
ENSMUSG00000032366.15	Tpm1	1.23153727662607	6.03893533853601	38.9219599814816	2.5401492183195e-10	7.09822538661938e-09	14.5994833112943
ENSMUSG00000030956.15	Fam53b	0.736308445272625	7.6704306518558	38.9219278886318	2.54016570844278e-10	7.09822538661938e-09	14.3154400780979
ENSMUSG00000004264.17	Phb2	0.73329224252487	9.02424809199247	38.8510537112229	2.5768784584307e-10	7.18470609114581e-09	14.1554609771828
ENSMUSG00000055320.17	Tead1	-3.45419305630045	5.03298664697774	-38.8137049673839	2.59646516534087e-10	7.21125840908128e-09	14.0836880465322
ENSMUSG00000042351.8	Grap2	-1.07085367756079	6.68893729837876	-38.8108409816507	2.59797402365201e-10	7.21125840908128e-09	14.4859399488701
ENSMUSG00000068227.8	Il2rb	-1.37117187382878	9.16141703760558	-38.7555109878387	2.62731863404886e-10	7.27650491914465e-09	14.0388578526197
ENSMUSG00000057113.13	Npm1	0.641029370470525	11.1875082111228	38.711715952887	2.65081029788977e-10	7.32528796953441e-09	13.4442125131598
ENSMUSG00000035754.8	Wdr18	1.25266972030519	6.7184464109657	38.6844572637683	2.66555122731934e-10	7.3497267579825e-09	14.4938322696471
ENSMUSG00000019979.12	Apaf1	0.901117952340393	6.9659039526408	38.6402324391718	2.6896638330293e-10	7.38183624531221e-09	14.3353991845036
ENSMUSG00000078763.2	Slfn1	-1.27933154495646	6.4989178110357	-38.6357592091369	2.69211640730544e-10	7.38183624531221e-09	14.5268133775833
ENSMUSG00000008496.19	Pou2f2	1.38838417594982	5.92829959527336	38.625309124712	2.69785577766965e-10	7.38183624531221e-09	14.5470841558798
ENSMUSG00000038776.13	Ephx1	2.48292936462926	4.4939686305476	38.6197973449849	2.70088849222688e-10	7.38183624531221e-09	14.4544822770888
ENSMUSG00000031004.8	Mki67	-0.503348988939365	9.10705413861266	-38.589558941644	2.7175948336017e-10	7.40301361524810e-09	13.9323240956411
ENSMUSG00000090958.2	Lrrc32	-3.2210112005869	4.52066716585055	-38.584291487075	2.72051691870627e-10	7.40301361524810e-09	14.081569940372
ENSMUSG00000001156.9	Mxd1	-1.74934222610809	5.42839532221122	-38.5026159583567	2.76628154447524e-10	7.50555342930916e-09	14.5612615609889
ENSMUSG00000003352.13	Cacnb3	-1.56903796210839	5.86195942817917	-38.4956166113823	2.77024358299143e-10	7.50555342930916e-09	14.5534358727782
ENSMUSG00000018906.14	P4ha2	-2.69344422585681	4.51597673852133	-38.476428693975	2.7811378658899e-10	7.51872477713358e-09	14.3037142519717
ENSMUSG00000032834.11	Pwp2	1.40816366833181	6.13055243518645	38.4608563713574	2.79001479338933e-10	7.52639704978598e-09	14.5173766131055
ENSMUSG00000001175.14	Calm1	-0.449118432764601	10.1005860384891	-38.4502422117596	2.79608362433836e-10	7.52647736719849e-09	13.7624552372632
ENSMUSG00000029275.18	Gfi1	1.78975481752181	5.30811161217692	38.3388490645473	2.86067904726217e-10	7.67167447593065e-09	14.5119273955667
ENSMUSG00000014867.9	Surf4	-0.75642668194715	8.12045841725515	-38.3360300418282	2.86233541788313e-10	7.67167447593065e-09	14.139866813449
ENSMUSG00000018008.7	Cyth4	-1.43831995499056	5.81204551056558	-38.3224195476948	2.87034772959371e-10	7.67664029054215e-09	14.5100538624161
ENSMUSG00000040511.14	Pvr	-1.08092988592132	6.55407993189409	-38.3061928008892	2.87993320932485e-10	7.68578320938234e-09	14.4246942579133
ENSMUSG00000037138.17	Aff3	-1.53900235758523	7.08487406459969	-38.2760561805313	2.89783131447289e-10	7.70185251439319e-09	14.5023510829418
ENSMUSG00000067212.8	H2-T23	-0.675979019883657	9.31641962698029	-38.27524622186	2.89831407305657e-10	7.70185251439319e-09	14.0214370355071
ENSMUSG00000031453.16	Rasa3	-1.55810197642404	5.89955739648919	-38.2555570499752	2.9100772817255e-10	7.70725397271592e-09	14.4973074262206
ENSMUSG00000037868.15	Egr2	1.82251604968684	5.46340121181218	38.2511544659554	2.9127149331214e-10	7.70725397271592e-09	14.4986694685694
ENSMUSG00000020358.17	Hnrnpab	0.650764549141931	10.4098442902173	38.1699580069691	2.96184671838518e-10	7.82065585831239e-09	13.6806037219205
ENSMUSG00000022475.18	Hdac7	0.564843096014096	8.64811455012463	38.0749820913655	3.02050431110061e-10	7.95867763831858e-09	13.8935490180131
ENSMUSG00000029313.18	Aff1	-0.964662319555044	6.94671369333848	-37.9968115509183	3.06976501187453e-10	8.05670586118147e-09	14.3079525023165
ENSMUSG00000046794.9	Ppp1r3b	-2.50445598588277	4.49299047628715	-37.9942322332179	3.07140576420908e-10	8.05670586118147e-09	14.1937662338477
ENSMUSG00000021000.16	Ctage5	-0.876408868378263	7.47395912203983	-37.9836887177601	3.07812296609982e-10	8.05670586118147e-09	14.084790243515
ENSMUSG00000023274.14	Cd4	0.512302147547187	9.82695211304035	37.9590414795176	3.0938901705563e-10	8.05670586118147e-09	13.6922981950863
ENSMUSG00000053470.13	Kdm3a	-0.834694286959213	6.51210321935261	-37.9590244360549	3.09390110492467e-10	8.05670586118147e-09	14.2072005128625
ENSMUSG00000052707.8	Tnrc6a	0.994085161134442	6.86381536871448	37.9458641539841	3.10235718924935e-10	8.05670586118147e-09	14.1740395252121
ENSMUSG00000021877.11	Arf4	-0.919018009653255	6.93837255463732	-37.9449278289548	3.10295981173642e-10	8.05670586118147e-09	14.1393084026556
ENSMUSG00000069008.3	Gm5537	-1.8386266216481	7.7814991785961	-37.8292347566176	3.17844463333246e-10	8.23554167676143e-09	14.3908004123802
ENSMUSG00000028680.14	Plk3	1.25994821802784	6.29231507147374	37.7857734683564	3.20733371560731e-10	8.29315354722281e-09	14.3855999017864
ENSMUSG00000026675.12	Hsd17b7	-1.0891244450108	6.40342611452221	-37.7608383124902	3.22404171055112e-10	8.3010110820662e-09	14.2899052148033
ENSMUSG00000025025.13	Mxi1	-2.09894277170725	5.95620295942521	-37.7518592768887	3.23008216043471e-10	8.3010110820662e-09	14.3682743637666
ENSMUSG00000052013.14	Btla	0.624286606901193	7.67152995291354	37.7494729618555	3.231689643948e-10	8.3010110820662e-09	13.9448688557342
ENSMUSG00000004980.16	Hnrnpa2b1	0.575363083107725	10.5362425257994	37.741577473341	3.23701467213686e-10	8.3010110820662e-09	13.3958951908855
ENSMUSG00000060636.13	Rpl35a	-0.573820214051414	9.90893634529383	-37.7158840125878	3.25441184935144e-10	8.32848765471602e-09	13.7340588702388
ENSMUSG00000028278.14	Rragd	-2.76624023065314	4.30714038150507	-37.6922395219797	3.2705147092961e-10	8.35254607007322e-09	14.1696723716419
ENSMUSG00000038279.10	Nop2	0.750550012532411	7.80878030024493	37.642445368244	3.30472076894852e-10	8.41662373506003e-09	14.0421079115069
ENSMUSG00000039157.12	Fam102a	-0.984421180506492	6.73222071300289	-37.6360958120445	3.30911147410689e-10	8.41662373506003e-09	14.2028639265286
ENSMUSG00000044005.13	Gls2	-1.65581154604267	5.35795949903364	-37.5958042277852	3.33712656079983e-10	8.44064314179278e-09	14.3727558275287
ENSMUSG00000005124.9	Wisp1	2.76311647744775	5.32600283515139	37.5947974692786	3.33782997981057e-10	8.44064314179278e-09	14.3671813458411
ENSMUSG00000022744.12	Cldnd1	-1.08191100428816	7.66361430028167	-37.5868110585869	3.34341597785834e-10	8.44064314179278e-09	14.0777286634817
ENSMUSG00000020101.14	Vsir	1.01532320129014	6.6509458431354	37.5773197633474	3.35006823959963e-10	8.44064314179278e-09	14.2190997533006
ENSMUSG00000068739.13	Sars	-0.660192699163056	8.24808020451438	-37.5739724752398	3.35241784095918e-10	8.44064314179278e-09	13.9135337186973
ENSMUSG00000032434.9	Cmtm6	-0.764875474451673	7.93273336012548	-37.5228199376688	3.38855573227786e-10	8.51442945390705e-09	13.9690530399492
ENSMUSG00000026094.14	Stk17b	-0.799623419737123	6.90878820297919	-37.4944200426871	3.40880870621971e-10	8.5480850916733e-09	14.0220701455191
ENSMUSG00000017314.12	Mpp2	-1.22794958365953	5.85386487037245	-37.4525187989151	3.43893930710465e-10	8.6063254185633e-09	14.3080697797232
ENSMUSG00000062014.12	Gmfb	-0.745480666052029	7.54358633486158	-37.4272410381939	3.45726113784615e-10	8.62352864432281e-09	13.9864120644859
ENSMUSG00000005667.8	Mthfd2	-0.680209872198626	7.76496927966007	-37.4235632156055	3.45993604421649e-10	8.62352864432281e-09	13.9575099381317
